ProcessName,SubjectUserName,@timestamp,host,Hostname,EventID,SubjectLogonId,ProcessId,LogonType,TargetLogonId,WorkstationName,IpAddress,TargetUserName,PrivilegeList,CommandLine,ParentProcessName,NewProcessId,NewProcessPath,NewProcessName,ParentProcessNameOnly,suspicious_office_spawn,suspicious_svchost,exit_time,duration_seconds,obfuscated_command
,SCRANTON$,2020-05-02 03:18:35.351000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2d0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s gpsvc,C:\Windows\System32\services.exe,0x232c,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,2020-05-02 03:19:24.875000+00:00,49.524,False
,SCRANTON$,2020-05-02 03:19:25.993000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x5a8,,0x0,,,-,,C:\windows\system32\dxgiadaptercache.exe,C:\Windows\System32\svchost.exe,0x22b8,C:\windows\system32\dxgiadaptercache.exe,dxgiadaptercache.exe,svchost.exe,False,False,2020-05-02 03:19:26.070000+00:00,0.077,False
,SCRANTON$,2020-05-02 03:19:26.076000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd60,,0x0,,,-,,"""logman.exe"" stop GAEvents",C:\WindowsAzure\Packages\WaAppAgent.exe,0x20f0,logman.exe,logman.exe,waappagent.exe,False,False,2020-05-02 03:19:26.082000+00:00,0.006,False
,SCRANTON$,2020-05-02 03:19:26.077000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x20f0,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\logman.exe,0x2018,\??\C:\windows\system32\conhost.exe,conhost.exe,logman.exe,False,False,2020-05-02 03:19:26.082000+00:00,0.005,False
,SCRANTON$,2020-05-02 03:19:26.083000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd60,,0x0,,,-,,"""logman.exe"" stop RTEvents",C:\WindowsAzure\Packages\WaAppAgent.exe,0x226c,logman.exe,logman.exe,waappagent.exe,False,False,2020-05-02 03:19:27.093000+00:00,1.01,False
,SCRANTON$,2020-05-02 03:19:26.083000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x226c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\logman.exe,0x1900,\??\C:\windows\system32\conhost.exe,conhost.exe,logman.exe,False,False,2020-05-02 03:19:27.094000+00:00,1.0110000000000001,False
,SCRANTON$,2020-05-02 03:19:27.094000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd60,,0x0,,,-,,"""logman.exe"" stop -ets WindowsAzure-GuestAgent-Diagnostic",C:\WindowsAzure\Packages\WaAppAgent.exe,0xe34,logman.exe,logman.exe,waappagent.exe,False,False,2020-05-02 03:19:27.100000+00:00,0.006,False
,SCRANTON$,2020-05-02 03:19:27.094000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xe34,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\logman.exe,0xbe8,\??\C:\windows\system32\conhost.exe,conhost.exe,logman.exe,False,False,2020-05-02 03:19:27.100000+00:00,0.006,False
,-,2020-05-02 03:19:27.100000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x4,,0x0,,,-,,,,0x58,,,,False,False,,,False
,-,2020-05-02 03:19:27.101000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x4,,0x0,,,-,,,,0x198,,,,False,False,,,False
,-,2020-05-02 03:19:27.102000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x198,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x1bc,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.102000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x198,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x208,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.103000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x208,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x214,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.112000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x198,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x254,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.112000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x208,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x25c,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.113000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x254,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x264,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.114000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x254,,0x0,,,-,,,C:\Windows\System32\smss.exe,0x2b0,,,smss.exe,False,False,,,False
,-,2020-05-02 03:19:27.114000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x25c,,0x0,,,-,,,C:\Windows\System32\wininit.exe,0x2e0,,,wininit.exe,False,False,,,False
,-,2020-05-02 03:19:27.115000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x25c,,0x0,,,-,,,C:\Windows\System32\wininit.exe,0x2ec,,,wininit.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:27.182000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,,C:\Windows\System32\services.exe,0x35c,,,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:27.223000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x25c,,0x828e,,,UMFD-0,,"""fontdrvhost.exe""",C:\Windows\System32\wininit.exe,0x364,fontdrvhost.exe,fontdrvhost.exe,wininit.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:27.224000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2b0,,0x834a,,,UMFD-1,,"""fontdrvhost.exe""",C:\Windows\System32\winlogon.exe,0x36c,fontdrvhost.exe,fontdrvhost.exe,winlogon.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.218000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k DcomLaunch -p,C:\Windows\System32\services.exe,0x3b0,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.229000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\system32\svchost.exe -k RPCSS -p,C:\Windows\System32\services.exe,0x3dc,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.240000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k DcomLaunch -p -s LSM,C:\Windows\System32\services.exe,0x8,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.246000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2b0,,0x0,,,-,,"""LogonUI.exe"" /flags:0x2 /state0:0xa3bd4055 /state1:0x41c64e6d",C:\Windows\System32\winlogon.exe,0x1d0,LogonUI.exe,logonui.exe,winlogon.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.257000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2b0,,0xddb8,,,DWM-1,,"""dwm.exe""",C:\Windows\System32\winlogon.exe,0x330,dwm.exe,dwm.exe,winlogon.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.269000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s gpsvc,C:\Windows\System32\services.exe,0x40c,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:19:28.271000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e4,,,SCRANTON$,,C:\windows\System32\svchost.exe -k NetworkService -s TermService,C:\Windows\System32\services.exe,0x420,C:\windows\System32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,pbeesly,2020-05-02 03:08:06.164000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x372e81,0xf0c,,0x0,,,-,,"""C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe"" /noconfig /fullpaths @""C:\Users\pbeesly\AppData\Local\Temp\0piklvia\0piklvia.cmdline""",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,0x1f4c,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,csc.exe,powershell.exe,False,False,2020-05-02 03:08:06.176000+00:00,0.012,False
,pbeesly,2020-05-02 03:08:06.171000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x372e81,0x1f4c,,0x0,,,-,,"C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe /NOLOGO /READONLY /MACHINE:IX86 ""/OUT:C:\Users\pbeesly\AppData\Local\Temp\RESAB37.tmp"" ""c:\Users\pbeesly\AppData\Local\Temp\0piklvia\CSC8FB4597E15924B708420DCB4F6EA7BB.TMP""",C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe,0x26c,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\cvtres.exe,cvtres.exe,csc.exe,False,False,2020-05-02 03:08:06.175000+00:00,0.004,False
,pbeesly,2020-05-02 02:55:57.748000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3731f3,0x1158,,0x0,,,-,,"""C:\ProgramData\victim\‮cod.3aka3.scr"" /S",C:\Windows\explorer.exe,0x214c,C:\ProgramData\victim\‮cod.3aka3.scr,‮cod.3aka3.scr,explorer.exe,False,False,2020-05-02 03:01:28.677000+00:00,330.92900000000003,False
,pbeesly,2020-05-02 02:56:05.819000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3731f3,0x214c,,0x0,,,-,,\\?\C:\windows\system32\conhost.exe --headless --width 80 --height 25 --signal 0x54c --server 0x540,C:\ProgramData\victim\‮cod.3aka3.scr,0x1424,\\?\C:\windows\system32\conhost.exe,conhost.exe,‮cod.3aka3.scr,False,False,2020-05-02 02:56:28.475000+00:00,22.656000000000002,False
,pbeesly,2020-05-02 02:56:05.825000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3731f3,0x214c,,0x0,,,-,,"""C:\windows\system32\cmd.exe""",C:\ProgramData\victim\‮cod.3aka3.scr,0xad4,C:\windows\system32\cmd.exe,cmd.exe,‮cod.3aka3.scr,False,False,2020-05-02 02:56:28.475000+00:00,22.650000000000002,False
,pbeesly,2020-05-02 02:56:15.939000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3731f3,0xad4,,0x0,,,-,,powershell,C:\Windows\System32\cmd.exe,0x1738,powershell,powershell,cmd.exe,False,False,2020-05-02 02:56:27.468000+00:00,11.529,False
,SCRANTON$,2020-05-02 03:20:47.249000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd8c,,0x0,,,-,,"C:\windows\system32\cmd.exe /c """"C:\Packages\Plugins\Microsoft.Compute.JsonADDomainExtension\1.3.2\enable.cmd""""",C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe,0x1760,C:\windows\system32\cmd.exe,cmd.exe,windowsazureguestagent.exe,False,False,2020-05-02 03:20:47.252000+00:00,0.003,False
,SCRANTON$,2020-05-02 03:20:47.249000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1760,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0x1774,\??\C:\windows\system32\conhost.exe,conhost.exe,cmd.exe,False,False,2020-05-02 03:20:47.252000+00:00,0.003,False
,SCRANTON$,2020-05-02 03:20:47.250000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd8c,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.Security.IaaSAntimalware\1.5.5.9\AntimalwareConfig.exe"" -enable",C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe,0x177c,C:\Packages\Plugins\Microsoft.Azure.Security.IaaSAntimalware\1.5.5.9\AntimalwareConfig.exe,antimalwareconfig.exe,windowsazureguestagent.exe,False,False,2020-05-02 03:20:47.620000+00:00,0.37,False
,SCRANTON$,2020-05-02 03:20:47.250000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x177c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Packages\Plugins\Microsoft.Azure.Security.IaaSAntimalware\1.5.5.9\AntimalwareConfig.exe,0x1798,\??\C:\windows\system32\conhost.exe,conhost.exe,antimalwareconfig.exe,False,False,2020-05-02 03:20:47.620000+00:00,0.37,False
,SCRANTON$,2020-05-02 03:20:47.250000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1760,,0x0,,,-,,"bin\JsonADDomainExtension.exe  ""enable""",C:\Windows\System32\cmd.exe,0x17c0,bin\JsonADDomainExtension.exe,jsonaddomainextension.exe,cmd.exe,False,False,2020-05-02 03:20:47.252000+00:00,0.002,False
,SCRANTON$,2020-05-02 03:20:47.250000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd8c,,0x0,,,-,,"C:\windows\system32\cmd.exe /c """"C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\enable.cmd""""",C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe,0x17d4,C:\windows\system32\cmd.exe,cmd.exe,windowsazureguestagent.exe,False,False,2020-05-02 03:20:47.253000+00:00,0.003,False
,SCRANTON$,2020-05-02 03:20:47.251000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x17d4,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0x1454,\??\C:\windows\system32\conhost.exe,conhost.exe,cmd.exe,False,False,2020-05-02 03:20:47.253000+00:00,0.002,False
,SCRANTON$,2020-05-02 03:20:47.251000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x17d4,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe""  Test /service /autoStart",C:\Windows\System32\cmd.exe,0x1484,C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,networkwatcheragent.exe,cmd.exe,False,False,2020-05-02 03:20:47.252000+00:00,0.001,False
,SCRANTON$,2020-05-02 03:20:47.252000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\wbem\WmiApSrv.exe,C:\Windows\System32\services.exe,0x1434,C:\windows\system32\wbem\WmiApSrv.exe,wmiapsrv.exe,services.exe,False,False,2020-05-02 03:20:47.253000+00:00,0.001,False
,SCRANTON$,2020-05-02 03:20:47.252000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x17d4,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe""  Install /service /autoStart",C:\Windows\System32\cmd.exe,0x1490,C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,networkwatcheragent.exe,cmd.exe,False,False,2020-05-02 03:20:47.253000+00:00,0.001,False
,SCRANTON$,2020-05-02 03:20:47.253000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x17d4,,0x0,,,-,,"""C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe""  Start /service /autoStart",C:\Windows\System32\cmd.exe,0x14f4,C:\Packages\Plugins\Microsoft.Azure.NetworkWatcher.NetworkWatcherAgentWindows\1.4.1421.1\NetworkWatcherAgent\NetworkWatcherAgent.exe,networkwatcheragent.exe,cmd.exe,False,False,2020-05-02 03:20:47.253000+00:00,0.0,False
,SCRANTON$,2020-05-02 03:20:47.615000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x3e5,,,LOCAL SERVICE,,C:\windows\system32\wbem\wmiprvse.exe -secured -Embedding,C:\Windows\System32\svchost.exe,0x1474,C:\windows\system32\wbem\wmiprvse.exe,wmiprvse.exe,svchost.exe,False,False,2020-05-02 03:22:19.541000+00:00,91.926,False
,SCRANTON$,2020-05-02 03:20:47.615000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x198,,0x0,,,-,,\SystemRoot\System32\smss.exe 000000c4 00000084 ,C:\Windows\System32\smss.exe,0x1470,\SystemRoot\System32\smss.exe,smss.exe,smss.exe,False,False,2020-05-02 03:20:47.616000+00:00,0.001,False
,SCRANTON$,2020-05-02 03:20:47.615000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1470,,0x0,,,-,,"%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024,20480,768 Windows=On SubSystemType=Windows ServerDll=basesrv,1 ServerDll=winsrv:UserServerDllInitialization,3 ServerDll=sxssrv,4 ProfileControl=Off MaxRequestThreads=16",C:\Windows\System32\smss.exe,0x1464,%SystemRoot%\system32\csrss.exe,csrss.exe,smss.exe,False,False,2020-05-02 03:07:50.835000+00:00,,False
,SCRANTON$,2020-05-02 03:20:47.616000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x1470,,0x0,,,-,,winlogon.exe,C:\Windows\System32\smss.exe,0x14dc,winlogon.exe,winlogon.exe,smss.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:47.620000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x3e5,,,LOCAL SERVICE,,"""C:\Windows\System32\WUDFHost.exe"" -HostGUID:{193a1820-d9ac-4997-8c55-be817523f6aa} -IoEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-c097ce84-d1b2-46b9-a2a4-7ab481d8fd44 -SystemEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-4bf03c4f-6ec2-4e1e-8316-2c9698c2a5d7 -IoCancelEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-04aa45db-cab9-4036-a2c4-de8923b3387b -NonStateChangingEventPortName:\UMDFCommunicationPorts\WUDF\HostProcess-b7728efe-ed99-4b4f-ab7c-addab9b4d234 -LifetimeId:186b9d8f-814a-4824-a9a5-045e7389414a -DeviceGroupId: -HostArg:0",C:\Windows\System32\services.exe,0x15ac,C:\Windows\System32\WUDFHost.exe,wudfhost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:47.894000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x0,,,-,,"""LogonUI.exe"" /flags:0x2 /state0:0xa38ee855 /state1:0x41c64e6d",C:\Windows\System32\winlogon.exe,0x1134,LogonUI.exe,logonui.exe,winlogon.exe,False,False,2020-05-02 03:20:15.314000+00:00,,False
,SCRANTON$,2020-05-02 03:20:47.894000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x12106a,,,UMFD-2,,"""fontdrvhost.exe""",C:\Windows\System32\winlogon.exe,0x158,fontdrvhost.exe,fontdrvhost.exe,winlogon.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:47.895000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x14dc,,0x121a62,,,DWM-2,,"""dwm.exe""",C:\Windows\System32\winlogon.exe,0x274,dwm.exe,dwm.exe,winlogon.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:47.898000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,C:\windows\system32\dxgiadaptercache.exe,C:\Windows\System32\svchost.exe,0x794,C:\windows\system32\dxgiadaptercache.exe,dxgiadaptercache.exe,svchost.exe,False,False,2020-05-02 03:20:57.008000+00:00,9.110000000000001,False
,SCRANTON$,2020-05-02 03:20:47.898000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xd8c,,0x0,,,-,,"C:\windows\system32\cmd.exe /c """"C:\Packages\Plugins\Microsoft.Compute.CustomScriptExtension\1.10.5\enable.cmd""""",C:\WindowsAzure\Packages\GuestAgent\WindowsAzureGuestAgent.exe,0x93c,C:\windows\system32\cmd.exe,cmd.exe,windowsazureguestagent.exe,False,False,2020-05-02 03:20:47.900000+00:00,0.002,False
,SCRANTON$,2020-05-02 03:20:47.898000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x93c,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0x9a0,\??\C:\windows\system32\conhost.exe,conhost.exe,cmd.exe,False,False,2020-05-02 03:20:47.900000+00:00,0.002,False
,SCRANTON$,2020-05-02 03:20:47.898000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k netsvcs -p -s DsmSvc,C:\Windows\System32\services.exe,0xa14,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,2020-05-02 03:21:33.258000+00:00,45.36,False
,SCRANTON$,2020-05-02 03:20:47.899000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x93c,,0x0,,,-,,"cmd  /C bin\CustomScriptHandler.exe ""enable""",C:\Windows\System32\cmd.exe,0xe18,cmd,cmd,cmd.exe,False,False,2020-05-02 03:20:49.471000+00:00,1.572,False
,SCRANTON$,2020-05-02 03:20:47.899000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xe18,,0x0,,,-,,\??\C:\windows\system32\conhost.exe 0xffffffff -ForceV1,C:\Windows\System32\cmd.exe,0xe48,\??\C:\windows\system32\conhost.exe,conhost.exe,cmd.exe,False,False,2020-05-02 03:20:49.471000+00:00,1.572,False
,SCRANTON$,2020-05-02 03:20:47.900000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0xe18,,0x0,,,-,,"bin\CustomScriptHandler.exe  ""enable""",C:\Windows\System32\cmd.exe,0x15c4,bin\CustomScriptHandler.exe,customscripthandler.exe,cmd.exe,False,False,2020-05-02 03:20:49.470000+00:00,1.57,False
,SCRANTON$,2020-05-02 03:20:48.152000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x0,,,-,,C:\windows\system32\svchost.exe -k LocalSystemNetworkRestricted -s ScDeviceEnum,C:\Windows\System32\services.exe,0x16a0,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,2020-05-02 03:04:48.316000+00:00,,False
,SCRANTON$,2020-05-02 03:20:49.476000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x3b0,,0x13069a,,,pbeesly,,C:\windows\system32\TSTheme.exe -Embedding,C:\Windows\System32\svchost.exe,0x17c4,C:\windows\system32\TSTheme.exe,tstheme.exe,svchost.exe,False,False,2020-05-02 03:20:54.823000+00:00,5.347,False
,SCRANTON$,2020-05-02 03:20:49.511000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e4,0x420,,0x13069a,,,pbeesly,,rdpclip,C:\Windows\System32\svchost.exe,0x14b4,rdpclip,rdpclip,svchost.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:49.531000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x594,,0x13069a,,,pbeesly,,sihost.exe,C:\Windows\System32\svchost.exe,0x14f0,sihost.exe,sihost.exe,svchost.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:50.553000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x13069a,,,pbeesly,,C:\windows\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc,C:\Windows\System32\services.exe,0x143c,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:50.563000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x2e0,,0x13069a,,,pbeesly,,C:\windows\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService,C:\Windows\System32\services.exe,0x141c,C:\windows\system32\svchost.exe,svchost.exe,services.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:50.575000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x0,,,-,,"""C:\Program Files (x86)\Google\Update\GoogleUpdate.exe"" /c",C:\Windows\System32\svchost.exe,0x1444,C:\Program Files (x86)\Google\Update\GoogleUpdate.exe,googleupdate.exe,svchost.exe,False,False,2020-05-02 03:21:12.859000+00:00,22.284000000000002,False
,SCRANTON$,2020-05-02 03:20:50.579000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x13069a,,,pbeesly,,taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},C:\Windows\System32\svchost.exe,0x14a8,taskhostw.exe,taskhostw.exe,svchost.exe,False,False,,,False
,SCRANTON$,2020-05-02 03:20:50.582000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x1305dc,,,pbeesly,,taskhostw.exe,C:\Windows\System32\svchost.exe,0x14a0,taskhostw.exe,taskhostw.exe,svchost.exe,False,False,2020-05-02 03:20:50.600000+00:00,0.018000000000000002,False
,SCRANTON$,2020-05-02 03:20:50.588000+00:00,wec.internal.cloudapp.net,SCRANTON.dmevals.local,4688,0x3e7,0x498,,0x13069a,,,pbeesly,,taskhostw.exe,C:\Windows\System32\svchost.exe,0x14f4,taskhostw.exe,taskhostw.exe,svchost.exe,False,False,2020-05-02 03:20:47.253000+00:00,,False
